student_id,bahasa_indonesia,bahasa_inggris,matematika,informatika,ipa,ips,ppkn,penjas,seni,gpa,riasec_r,riasec_i,riasec_a,riasec_s,riasec_e,riasec_c,program_id,program_name
STU_0202,65.44289588473366,61.380220261679675,95.7742636222799,72.31621173716451,74.22581013343029,76.75106673217567,66.69628982167069,95.3355037462984,79.75437316746219,76.40851501187723,28.435419185718104,68.10083342315211,59.6901457794197,90.20662576001972,78.06263889941867,56.81124615314022,42,Pendidikan Sosiologi
STU_0203,66.50848926213568,64.45391362988748,86.89334631442671,81.03357772684792,94.2618206499734,59.461891993288305,29.302164929497017,66.75249120729471,43.383298866496446,65.78344384220529,85.16124930259792,59.473270955782056,28.810868397104773,27.76615213059246,60.187155407609865,70.64053024841843,63,Teknik Listrik
STU_0204,84.12053826213426,58.29607221765203,98.74388087331718,68.12463249196621,81.3170645654199,71.18092610849389,64.56941107842319,49.13596725486048,76.83851986862088,72.48077919120979,55.424690214468654,67.5087078520539,33.252453609145505,26.97194452544219,43.50993660021351,66.19910206660688,46,Pendidikan Teknik Elektronika
STU_0205,65.90116225397172,51.43406955921373,93.37436119750397,60.103292330229735,93.1651728439791,82.59494817999501,66.74308559106896,89.55293981728498,72.22675561791925,75.01064304346295,61.30228468405274,71.34631408415638,51.280740202824184,46.09295171416254,46.24980607189195,77.3202780374134,34,Pendidikan Kimia
STU_0206,77.51272486775748,52.09889097818427,47.09423514057747,95.5563706774623,89.48266980284181,100.0,76.14201831245622,74.26511151606415,68.6419369097802,75.64377313390266,36.649662958262695,67.95076192295485,24.56309879218476,94.89055486456283,66.56702667960737,97.1885522859483,37,Pendidikan Non Formal
STU_0207,91.30368837467924,82.28559787738014,82.44358208914177,92.32802141684635,63.91679277473468,76.24823135944835,69.23503243736886,71.47107543912304,59.91222903944321,76.57158342312952,51.66706421602724,89.151391715415,52.647917998339715,60.048484132983745,53.13700971072029,74.57052376874044,1,Administrasi Pendidikan
STU_0208,66.14551990919101,63.99093744037026,90.74428357945,81.69023505857999,71.41470720933684,80.8209045423411,59.716113395774855,62.0789185571023,98.75986721995613,75.04016521245585,45.87228714279445,52.39831112477425,54.08994179204983,91.44643372796057,88.342434801008,88.40501228393802,10,Ilmu Administrasi Negara
STU_0209,65.94991507758374,74.00650084543719,78.74826183694097,62.830607523277294,82.79734850452672,72.88640420605572,62.12074694218729,71.36561204453494,60.03255598163092,70.08199477357498,43.44988896834707,79.5569253177933,37.62932720041292,40.925737430597515,64.46631721859315,98.41370457957353,36,Pendidikan Matematika
STU_0210,78.0310791285491,80.83175688612494,76.62312543449266,100.0,100.0,82.47548157259186,52.56168523739623,44.41999362413576,71.3394987762869,76.25362451773083,87.43976195303107,86.3353212166393,31.82921720249023,49.186808347259785,68.9283880431662,63.61215717742123,61,Teknik Elektronika
STU_0211,84.2727544607881,69.74483744842686,59.869628686719736,76.49243028551122,75.72348518422653,88.01634567889316,70.23143830681363,90.53398775324494,66.43645795329925,75.70237397310261,43.999276546453395,26.746262287518277,63.19163300282447,76.22403659183863,48.82215711178081,86.0707622021777,32,Pendidikan Ilmu Pengetahuan Sosial
STU_0212,80.3943052543222,58.3087185778562,60.94562649731067,97.46950238091485,60.76290368080176,61.006443362252526,90.78508905074148,79.40118739171689,60.86904192849042,72.21586868048968,28.850018585490936,52.46719312698593,51.543533512935085,97.02237614177645,40.14629612157905,90.32358463305826,1,Administrasi Pendidikan
STU_0213,86.15414704895292,89.25718359442165,60.686908779074294,85.72315403142592,93.67068741546424,84.61286176619659,73.86714318696863,66.61676638395268,89.34618188822351,81.10389267718672,30.530300459288775,64.14736099662443,41.06757490040569,95.65372499714509,71.11296220143684,90.95996205055988,35,Pendidikan Luar Biasa
STU_0214,74.41811600104174,76.10904000818768,80.0295507436418,78.52778019003188,81.34748391760235,78.26075653270405,61.6966695858072,96.66013907045264,84.34132886735075,79.04342943520223,82.21214890907973,57.31531398741069,38.47044246994908,78.07129274539184,94.42686536498809,70.99157567556442,26,Pendidikan Ekonomi
STU_0215,76.48388375359535,72.4569295514539,92.26833657028129,82.23785544760341,70.90781069094936,82.39770921145544,81.45378200747457,44.50409452099066,51.532795441989165,72.69368857731035,85.46310235278737,79.93418591501147,21.608181506068057,48.94949943910767,55.56280678828253,73.36382626811668,65,Teknik Otomotif
STU_0216,75.20278775283194,70.46667596794255,44.689834793339344,36.29772003411375,47.668287453315656,74.2007694660646,100.0,68.16356421336235,80.13300127521637,66.31362677290963,47.50832554991368,47.87426310317554,63.01242307618841,85.9429243566298,34.45519086702225,75.49801737746438,57,Sastra Inggris
STU_0217,57.80809567052777,61.68762831847707,65.5230345219679,58.49647087125732,77.58948330183797,69.26073357112064,100.0,92.28658313212316,87.12574030632214,74.41975218818155,44.80577663807594,51.572782234590186,84.07067847128808,40.65647483680907,87.41113057935054,66.68635972365462,7,Desain Komunikasi Visual
STU_0218,93.0391933088072,74.29262940299138,63.395548193386624,61.45298272001492,50.75942584676191,73.68044232908568,82.07060230165028,90.63221071948911,81.8057638165257,74.56986651541253,47.32383515983679,62.21841460623162,81.6887898510985,86.48700911611174,50.49948779318886,67.54845600037795,24,Pendidikan Bahasa Jepang
STU_0219,60.819553061066614,89.3169652074733,97.58341936514914,51.888190147097156,72.00940301416487,94.29436667584429,81.18303738708909,68.63988997101177,52.353730325447415,74.23206168381597,52.33458512824902,47.16989031495132,57.228810601496036,93.21811284797892,58.417208789458506,67.66476720966219,30,Pendidikan Guru Sekolah Dasar
STU_0220,71.44470500423732,85.64250212222989,73.3968854667017,58.18737851336323,75.0665869979373,66.88600497834364,76.77196668940269,75.33965714816526,57.180868414379255,71.10183948164003,48.83533462187437,31.82347767048354,75.44298792693573,81.43723778415395,60.82634417538084,67.87095474149804,21,Pendidikan Bahasa Dan Sastra Indonesia
STU_0221,80.90883386344748,81.81495396770337,76.51213330393324,71.83413965900257,57.66562382812256,92.06604213541245,81.88530433403983,91.018781432417,95.19446917520497,80.98892018880927,5.789883369888891,36.877237054997224,63.66777351671414,86.45505619724717,57.19880641627326,69.51046612258047,22,Pendidikan Bahasa Inggris
STU_0222,43.51958335767114,43.106372867607774,71.25832124109375,71.2312333741214,76.64755703245517,66.54025938686908,76.12304752229487,76.64480166523471,63.716186643883404,65.42081812124792,62.68727934352105,73.79380299432718,33.42200372836904,48.54116576810615,58.36974340334107,68.43433710857626,3,Agroteknologi
STU_0223,70.09087965633523,71.15750739334453,74.7204061948724,72.86770102988355,74.73161886696477,62.212134136844185,66.67879006133683,58.3004045459004,87.6894176956068,70.93876217567653,81.8803247389583,87.28236773022414,37.10344134720709,23.959294733488832,50.05811957243611,66.58313560126348,67,Teknik Sipil
STU_0224,95.40231156761627,87.38484536694173,99.45590784192248,77.93524449838164,72.85431660382348,84.74597549255076,70.7766829801238,59.601553107231794,79.10277430650024,80.8066235294547,24.732236697916107,48.45372984023178,66.02936720074808,83.09277117605463,79.97834763379365,64.35206365926638,18,Manajemen Perhotelan
STU_0225,72.63311792599976,70.71677062633519,80.98215807188468,63.53041342539079,87.55271953979435,64.02393645031387,77.00336657211197,66.52959570985166,81.53314078100877,73.83391323363236,84.78601226933115,84.42293791203073,27.802194347360462,30.719922389841546,69.16769094942573,57.472238648584366,45,Pendidikan Teknik Elektro
STU_0226,70.60509963026185,69.99774600151405,77.30039843407418,67.89957210709821,97.14477670210255,67.35887655177947,70.086958978705,77.57828772001031,46.74564072330162,71.63526187209413,64.47871462545785,99.41217713406269,33.39535421408982,39.07668631249708,58.38403150020227,66.9166127441852,60,Teknik Elektro Industri
STU_0227,87.89022470614765,61.99180880569452,95.35524254125097,100.0,83.04268007508867,72.7979515969972,80.40636981360088,54.89906911706809,50.13676247518325,76.28001212567013,81.10279052829983,100.0,17.51454041263286,32.789143526653966,33.95097324796775,51.858727376772784,60,Teknik Elektro Industri
STU_0228,92.31402013383871,82.31183857592364,75.22623923015242,96.51795740023445,87.4444535401447,75.99305273374266,90.53157202990045,58.437876506810284,61.426790740696596,80.02264454349375,67.95606545993837,83.1473638531468,40.25117181275096,39.41164790994356,58.07567902746203,68.97021565538694,44,Pendidikan Teknik Bangunan
STU_0229,71.47433248761057,69.6641266493707,73.94125479298884,79.46832442174644,56.658268761406774,81.71517028589466,89.00535885064848,54.781476895320964,67.34499470389592,71.56147864987594,38.85953996213336,71.81308492503283,40.27322348449562,49.16685089681801,82.57815883678542,78.8386336832941,17,Manajemen Perdagangan
STU_0230,85.74633996006865,70.13367115647868,72.51984637502709,69.8184227040731,58.76176574366616,90.22561920875327,57.98230364438533,51.2164196315493,95.94119738535893,72.48284286770672,23.532127046435942,85.03706700762491,44.70004738738326,73.70557683397466,69.73504895942048,86.73212160756033,16,Manajemen Pajak
STU_0231,89.2447552128529,47.03354100121028,95.98422823122173,76.29015426372185,71.76163867787844,48.51509642729058,57.89389011673276,57.05900991858316,90.34222359022425,70.45828193774621,91.72284447386149,65.27539566690018,38.97242538157976,46.38448300991679,51.9490224230472,65.49642252798668,48,Pendidikan Teknik Mesin
STU_0232,71.26904788463473,70.4037337009012,82.31247925297521,67.3658918177666,68.87880458089097,76.00242664025465,90.9578981577099,60.27537120372458,84.62849903787365,74.67712803074795,45.89443526201202,77.83951225272592,99.04891119789707,65.75615687411955,72.38739635779972,57.79396837831088,5,Animasi
STU_0233,72.66126784141385,63.25630755188003,68.80070455984959,78.7976901342299,90.83744571805894,87.73306007747509,62.074402748043596,73.50043106462648,78.53054828750385,75.13242866478681,64.14440957152732,51.63407459677792,87.13252534036238,82.64806257321274,56.515950082543256,33.27447960235972,52,Pendidikan Tari
STU_0234,66.07606063959881,77.83266660247385,78.88826023649172,88.09842056261272,85.6241682387826,67.31725993578591,71.54449548186066,83.22563375562888,50.448185744387644,74.3394612441803,62.80126945185181,85.1277069187918,27.309237520743025,40.81109079913162,61.40495324489888,78.42590784447705,59,Teknik Elektro
STU_0235,70.87374510994273,72.0259062975556,60.044316129339094,84.05584169764244,62.77612940291438,62.220648973198685,75.81339193466607,73.30840581403147,77.49488266104584,70.95702978003736,49.36151207048582,71.00870123004323,63.75074608149291,89.8852649853528,75.24092248940178,67.12002138824131,42,Pendidikan Sosiologi
STU_0236,88.81463568942736,79.64036282527147,84.32589413205184,87.96272871958402,100.0,59.73934333064756,84.69991834430796,76.7444823750593,54.65381682464252,79.62013136011022,68.18153556724309,94.80241563438715,24.884777319882897,39.823027462087076,46.33644007449845,75.14631319862254,59,Teknik Elektro
STU_0237,82.93367018117084,84.91309055873926,93.05472596455958,88.80315627529515,86.21075800102169,71.90387249447659,68.56730145457121,79.32389763421457,87.06379301277497,82.53047395298043,52.237136219386,49.79357665503547,84.8222790001467,88.17730373173576,80.30468885598818,73.17942679707325,33,Pendidikan Keagamaan Islam
STU_0238,75.99896468645956,63.180628821028336,99.87422946753858,80.51286919973987,88.3944704824074,46.46135714197209,53.5785785700149,76.93412950394529,33.01106560767745,68.6606992756426,57.32735159068071,100.0,57.431400945834156,29.004148971118966,34.95695155444464,63.315499293135964,27,Pendidikan Fisika
STU_0239,73.15588623557002,84.19458708400343,58.300764165539086,63.68490876120245,92.3145383399476,81.17293195629752,66.11841013793575,63.44104698210503,83.2956612483529,73.96430387899487,47.36623336142806,73.1640788328993,48.187688553835365,57.33139523497963,13.569087276997294,53.23517295627444,31,Pendidikan Ilmu Pengetahuan Alam
STU_0240,68.7009633607071,84.78195031665955,88.60808945470502,79.22653802296867,82.82549460844879,85.90245268229978,63.082146860045356,61.156840738510624,62.88096201939793,75.24060422930475,54.55311247198282,50.43672887451571,86.77772782904184,93.3462801875831,99.61078731888375,84.93122371591255,20,Pendidikan Agama Islam
STU_0241,63.000745719543346,44.40399914859092,86.13781942238917,100.0,90.77358461964675,67.6658153122443,76.50915235073779,72.84471194471958,52.80478441609805,72.68229032599665,77.14629249376281,72.31041441549473,32.96886792018694,43.94928134452155,60.0341116131298,59.621304604398205,27,Pendidikan Fisika
STU_0242,73.54046326066508,74.36027418154596,84.80564126056281,81.38717596476464,71.71954742054965,60.3001906150708,51.96512150224473,61.41725885661642,29.952815669245396,65.49427652569616,94.87935898813247,72.11726560473062,40.99261587741973,30.01388580332371,62.76890654289763,78.66690504889297,65,Teknik Otomotif
STU_0243,63.21067907001931,86.8803751485787,74.70722091811407,55.9289558738917,65.0839657829995,81.45558318255685,65.67882323663716,38.931020749352875,69.4918155190903,66.8187154979156,43.167137842058644,75.29922598452896,54.52673117831315,96.58160308686855,83.50831379220298,60.610353187820756,29,Pendidikan Guru Pendidikan Anak Usia Dini
STU_0244,49.596204536948065,52.95804230891329,87.5946250680413,69.28654981409738,89.64975910654206,65.555419980041,42.44094101186725,83.16965817910366,74.97277832946736,68.35821981500237,82.10808167373764,73.0279775293753,32.5451202368901,23.079695605016592,42.80945407612026,48.337489354025465,64,Teknik Mesin
STU_0245,74.25597665280057,79.35741909326373,83.80226011292682,72.1219675322696,79.64856485351085,68.85832188583926,93.09213773275454,67.6483532531706,90.76061078471399,78.83840132236111,46.960865688268846,45.65251474973745,52.35228699861074,71.09302383720558,63.95795005735241,73.86451448820853,1,Administrasi Pendidikan
STU_0246,57.50132597159825,61.38838461506463,70.4341912831159,91.32715260516798,79.31674690457254,63.41540513936681,71.96599982999625,67.01379912674817,64.06295410873051,69.60288439826235,22.287194898739337,69.18269311551954,65.77089711298675,82.56970927522204,63.66043544004425,87.43305181255508,29,Pendidikan Guru Pendidikan Anak Usia Dini
STU_0247,74.31609169960835,55.99165783640507,43.82643778018357,66.73847185009994,37.87479681648833,82.67613732525056,71.02337920247689,57.92612673582184,75.83223767928075,62.91170410284614,48.65834835348629,71.28779097594354,69.0614309276707,100.0,79.6181718265241,81.72778361261761,42,Pendidikan Sosiologi
STU_0248,61.73859942564423,69.90841518875278,82.62829463575176,70.16584753037735,80.71538378319657,72.79287006174434,95.150641758892,74.95842125974778,79.94177322366693,76.44447187419708,41.13641367629835,68.25052957369019,57.096190901100805,56.31211601908869,42.655315785875715,64.57660753705747,25,Pendidikan Biologi
STU_0249,79.95617546421495,75.3688725217308,89.41730923048706,97.62295001429997,66.39507643850477,68.3013233332627,88.92682012256351,61.342126939523666,65.85326394554333,77.02043533445897,44.357076892360624,59.851233477182504,47.045094536615395,77.14842700210617,100.0,67.16629818996236,17,Manajemen Perdagangan
STU_0250,85.7206753473373,69.76793738529604,61.00013741411602,92.58717299418952,55.95776066093637,90.06604027501984,85.41028239786098,49.70745526955211,83.73688125860038,74.88381588921206,59.44437004245937,78.74511139772535,33.23003211296883,64.78270084319678,85.54958366963182,81.27034877657664,26,Pendidikan Ekonomi
STU_0251,69.94631727232483,100.0,68.30451514292736,86.5417808938671,73.44462124584804,75.78050472934939,74.38931468215179,72.78817902894642,55.338250742508116,75.17038708199145,40.565629844923684,69.50069850722727,38.095099278767535,47.59437789877133,62.63812639843687,100.0,16,Manajemen Pajak
STU_0252,87.02311825359243,60.53315719483807,73.9481805003165,84.53755241400481,57.37548437566186,78.35967330959821,91.79465564679909,81.16114328974756,63.911235193729254,75.40491113092087,51.92631287157488,64.39009824067479,43.93900041354961,70.71721404847939,81.3942750155321,57.834328808321644,68,Teknologi Kosmetik
STU_0253,67.67048727906224,100.0,81.06500067166434,89.18201408338155,59.678762716731065,68.48618997649223,100.0,93.16010221162325,80.40670945226597,82.18325182124674,100.0,79.12949212117712,36.98212891010212,68.13207743683185,64.82631164937266,62.89379086655541,3,Agroteknologi
STU_0254,81.56467274511438,72.17419778075416,67.65608693719417,88.17422780148937,89.52221198096551,71.56687605111203,72.7394368852337,61.696983563350486,79.32740433630579,76.04689978683551,80.42114929843572,91.49758697475798,16.838569950607834,44.43924930339293,48.49314738366604,74.87832923231464,48,Pendidikan Teknik Mesin
STU_0255,69.66040810440762,74.63824191981944,80.20712512590715,57.12466968820865,80.49340147343926,88.01023604163562,71.00880323948871,78.85735755497532,77.11908021318266,75.23548037345161,38.62622293845864,82.26550100184642,55.85068783386478,74.24762123481294,71.96118609962248,86.52147753144928,14,Keperawatan
STU_0256,64.51807160112483,78.15746617095357,36.686420748976204,79.74408818930893,61.776995527498414,100.0,64.93000538975843,57.72980354439286,80.2873625929748,69.31446819610977,27.487986486334414,61.81723846154375,52.40413401308071,100.0,79.68737476185945,100.0,6,Bahasa Dan Sastra Inggris
STU_0257,93.49619467450705,77.56141649550663,61.03359500835357,67.70399456497846,85.7203883488036,68.80685173049073,67.70232615995447,68.23343619638234,73.88907513502137,73.7941420348887,32.05201668848716,65.33961595566575,77.10682466468633,73.5707772305152,61.8425836598489,71.71004587091399,21,Pendidikan Bahasa Dan Sastra Indonesia
STU_0258,76.37428057860026,75.53675588822517,66.56133215526482,90.48562614677421,71.02389920816005,69.22877235303886,55.45023937497726,74.20567512123225,66.27118797511638,71.68197431126548,23.81300637074982,50.87498160226352,53.479167570569125,76.41924135235088,57.68119084553693,93.90467368867398,33,Pendidikan Keagamaan Islam
STU_0259,81.36638808666311,88.20921578141056,56.03667734496739,84.92816833716098,61.070213785197346,100.0,99.83073562874327,74.52995563347893,58.50983177657942,78.27568737491123,35.17663406280471,46.53416114542803,56.68416437848263,75.20754525526874,87.60899890824057,66.08051813097319,18,Manajemen Perhotelan
STU_0260,78.05517124137782,72.4501135211336,70.55137339824145,70.77954554241408,71.3581071539989,84.47865077622583,100.0,80.50788679515301,87.40757097467096,79.50982437813508,21.141608243905,48.59837096539792,62.61577864461245,87.19672264447445,44.77079934356304,57.23624947924067,24,Pendidikan Bahasa Jepang
STU_0261,81.94719472708918,85.92414865860303,74.00472496292868,83.32762495538688,64.05780865094017,68.78986023879077,84.92807030602461,91.52848812534667,75.85718689203358,78.92945639079375,41.48987909165564,58.51741148700425,87.6497020946571,42.87733117465774,63.985046341198256,62.11911576389359,7,Desain Komunikasi Visual
STU_0262,69.30477286620425,75.57821408699354,90.37231097547041,61.852692887107104,74.1068846012988,65.10342699516156,62.197030228824566,97.8623637055182,42.34684167870576,70.96939311392048,78.08866226291526,82.9794654928286,18.142039827955088,15.546566275325844,51.09129067915494,79.0327288843551,65,Teknik Otomotif
STU_0263,64.15264105980275,58.156700727226614,90.24760977830903,84.78350627159493,83.09110558072537,86.54564586221476,73.89977221286345,66.87660656904785,60.27429626282747,74.22532048051247,67.84220042343952,81.9413829512151,57.00444400871626,75.00874156880701,61.70381098016573,62.910192683009356,28,Pendidikan Geografi
STU_0264,80.12293223147503,80.53209425142079,100.0,61.284565757161175,83.10657994073193,82.0235742697857,100.0,67.66887796405106,59.86537495811572,79.40044437474904,31.927800040974006,52.92975722301243,14.488283656507456,57.81614014823658,59.17123366218039,100.0,4,Akuntansi
STU_0265,88.45129098814778,76.69884356820813,80.3074731476156,58.66272855616213,61.66944274556178,99.38342523856706,66.44238654807779,96.53070727674483,70.59714321566787,77.63816014275034,67.08761502609661,57.319877945804684,49.542463391467685,57.522321627677385,47.708243855518326,63.35226841053345,28,Pendidikan Geografi
STU_0266,65.33662045322423,93.21632461595351,88.26761348641101,84.01419617633452,87.10833418365031,64.64835635205307,45.857176038206916,84.1263490387743,81.19521807083565,77.08557649060484,50.02745523372205,75.12153883238292,63.06435870341235,78.91080980341046,45.564860241694646,43.94966114999597,31,Pendidikan Ilmu Pengetahuan Alam
STU_0267,92.93435892811972,75.13107856945572,89.10656292039133,93.91521744418509,70.80126221364316,62.238130419712505,72.44955410391795,69.94627671884254,65.19849540945012,76.85788185863534,52.501786362124705,59.550587882001636,78.42844145782256,64.62642938292797,64.7450858355801,35.32349057355653,49,Pendidikan Vokasional Desain Fashion
STU_0268,85.84352265584359,83.78031854610353,70.01035283611313,42.932302310694396,66.45852465808952,75.3072231266785,83.70166424279856,92.0317911512038,99.62773426347844,77.74371486566706,43.97925314085346,55.74145895658216,29.669570134404545,77.35106578025133,100.0,100.0,10,Ilmu Administrasi Negara
STU_0269,86.12618024070056,77.3728806451667,72.16318137303345,78.41600626038874,45.87444670379735,81.28725287385747,63.88449755877869,83.85970048113256,62.53860440553353,72.39141672693212,29.502567264702442,81.65233865556681,90.71893554040554,71.9347174301375,71.32600970573388,68.81517753963595,43,Pendidikan Tata Rias Dan Kecantikan
STU_0270,90.66883899307095,95.52888057019217,83.62099248230824,62.468488948611785,76.86745067496877,83.20489316316593,61.725815570620505,82.2477352673452,64.69693282076857,77.89222538789468,66.14106305584987,89.79505314056696,34.04391493073285,22.443674418461537,29.208237388982404,55.1036016757185,65,Teknik Otomotif
STU_0271,83.02292019192099,70.74882208208466,68.77776581973066,69.93472609534722,65.34446824628057,70.78622236084821,78.44758226732793,70.24421645076788,86.77379170914467,73.78672391371697,63.45156685630374,64.93583337842361,85.37110501339,49.82623740181675,83.14070639777663,54.95140696111064,7,Desain Komunikasi Visual
STU_0272,72.42029302634246,32.24196284449787,91.50557060215024,75.93445216434537,92.7143986649484,83.85524424422204,74.78312423674394,95.84200432716658,74.32918716428316,77.06958191941112,34.80152121337144,100.0,33.43830292512846,30.88592006312262,36.345785317782536,44.39525661869541,27,Pendidikan Fisika
STU_0273,75.22226013411125,80.41628265634579,80.07255880626008,46.06255507367566,58.30258763867852,88.0823298022806,74.28222434427988,68.19149306397152,54.97996378639536,69.51247281177763,48.89952771025849,79.3467658615375,46.97158492304293,36.55846917114077,54.11417864983329,71.49889641289755,36,Pendidikan Matematika
STU_0274,82.23227447787134,69.18562531852311,91.59333182475198,70.88661825208521,34.09473772398807,77.95196229797779,71.76071410672854,97.27856863546002,76.02433314999634,74.5564628652647,27.04316414468982,60.94551621849415,72.00834944214044,100.0,80.92081086459814,91.53069191360937,12,Ilmu Komunikasi
STU_0275,84.47585514304757,70.43034657530936,74.0932743749503,65.17427365137732,83.63794527549283,68.40857143360475,60.152982891773064,78.34712236873861,70.66474027711504,72.82056799904542,29.352668090043895,41.03855180555772,82.14878515128062,80.31086824272681,61.7785560923949,58.92913600149094,50,Pendidikan Vokasional Seni Kuliner
STU_0276,73.55862966127303,67.75992550009549,59.43948869238676,62.207213091748706,80.62840472284967,80.68544839869412,72.42644517680311,64.82113347784397,83.31106676612079,71.64863949864619,14.738665743246518,39.35185246994699,100.0,69.27050971863459,55.36813397472271,52.68108370696147,40,Pendidikan Seni Drama Tari Dan Musik
STU_0277,81.48741171536878,94.23946387510699,73.1933554717897,49.2618548899223,86.05014548136165,52.54944136188696,78.21262664341374,87.41920942761533,78.53962314449277,75.6614591123287,74.41165711857396,53.54321405954361,46.18321450779572,53.159827225193155,68.0070515984273,84.24909504172687,67,Teknik Sipil
STU_0278,72.61741508727135,66.76206601951047,66.59816708557268,80.25476724860532,95.1587274469096,71.40551718297333,67.46304554707442,81.28019012452597,75.20330540715037,75.19368901662149,77.3389168469873,84.43155156946676,31.013878839846473,53.71521300218776,38.27086911624168,45.56535396572876,31,Pendidikan Ilmu Pengetahuan Alam
STU_0279,62.44698718272251,62.260177891751944,72.06592560357905,71.22706903465314,69.03620159824186,100.0,100.0,78.88771597267356,79.83760903670641,77.30685403559205,35.63744493160318,75.57394962124036,52.655325282439065,89.07821718249231,74.97024202652207,83.39425677320618,37,Pendidikan Non Formal
STU_0280,79.26577749513409,81.94698384433903,83.60390415567043,71.04608203605856,78.1627389533898,74.94114075056453,29.35699636485743,83.02016874679535,66.79214511463572,72.01510416238277,67.16281383904503,89.5646926467748,43.01231446482581,43.45089128304441,72.85299696873639,54.538597772928405,53,Penginderaan Jauh Dan Sistem Informasi Geografis
STU_0281,93.29496191355479,91.17380259859507,80.932066218328,61.79521036741792,66.41887399375263,75.06859048444858,90.06238202713622,69.06697600261282,68.77883271397809,77.39907736886934,28.23417232142218,84.66478329035422,53.85051813421492,63.02526836452791,74.16000981120652,91.13591972994826,54,Perpustakaan Dan Ilmu Informasi
STU_0282,50.65569766919323,69.43895740900584,44.94313135928486,93.17581550715859,58.7952358503468,92.32024692297865,88.2963053678939,63.2923254170312,58.14101068225157,68.78430290946052,92.18020755120912,67.29871239630017,25.023267790084727,67.40551557696475,62.30686427505558,63.144801709040706,9,Geografi
STU_0283,64.56540192696171,76.07339067838461,93.94937474053035,84.88098075327746,63.00544033832631,69.87043233399733,83.73029828953774,50.89854717335815,64.81247952963253,72.42070508488958,46.13618760248898,61.305644516464895,62.01639747549035,73.17501443234933,83.48641887611386,86.60773479645859,15,Manajemen
STU_0284,69.68805749768653,75.61258653954737,67.23761656737922,75.34030167413188,65.69345154518092,69.00000101190696,88.90808700084186,89.2307312729436,50.078840540003256,72.30996373884685,84.14738079084,82.4054180520838,51.16996102476887,49.71539119129461,59.020255549625226,54.099145814511274,9,Geografi
STU_0285,64.69971938219308,69.5414528399635,81.36315019862747,62.733369147337655,57.95039570595102,82.0550531403807,100.0,91.16204629623303,83.90060659070133,77.04508814459865,48.964874126158634,71.78309205551326,78.68852180884292,91.24455671062142,57.311225707073234,82.55977008417041,29,Pendidikan Guru Pendidikan Anak Usia Dini
STU_0286,79.71544272833152,63.01299854045993,83.74744576304198,73.52504683700927,51.67341658571335,81.46909520324023,68.48702990117476,86.45490737057379,74.0185596422817,73.56710473020296,86.7502252270768,59.46596321558457,54.07877609895768,43.26605917368886,87.64669862755059,55.66572472280758,2,Agrobisnis
STU_0287,86.46060479705133,76.8305513367988,80.09591793424897,94.28077225659008,78.30652694223147,81.47575744936273,85.86551978631978,55.28002286962575,71.70969471709425,78.92281867659148,35.163214538276584,80.11996131833742,42.06261801101596,66.02260988552398,87.30463877452755,79.48102807437192,16,Manajemen Pajak
STU_0288,89.3413335415228,80.93814161259229,100.0,60.26798189005992,74.46360455948425,58.014599157054214,47.10826993032578,84.39537273289099,80.95261536154298,75.05354653171925,32.0049013897018,91.11446882188214,18.470511115695516,30.709046637315698,44.32986119012673,68.64268234988604,36,Pendidikan Matematika
STU_0289,61.07683436327809,74.43681711637187,50.10414196059256,61.69171778130136,100.0,71.50890758717905,69.88059569334993,70.45070415130708,69.32186665963934,69.83017614589103,48.15786243448164,87.10734899619997,19.731260273537377,32.433482851143815,41.87076184492718,60.137241731584,36,Pendidikan Matematika
STU_0290,54.80051914001312,88.89887543116689,57.62500013011744,73.85061057320841,68.27924313813132,67.36349831232025,86.06920408822408,76.47044438139139,82.62264922961616,72.88667160268768,46.8984264380606,51.52511298611357,91.0436426109043,88.28230374674847,53.60262847727124,29.33187971756257,41,Pendidikan Seni Rupa
STU_0291,83.32442660598774,83.89405900779562,71.48227058393236,55.985765360623915,65.70673821108592,73.75245471287484,66.65794131515767,84.82369076840847,79.17357976083252,73.86676959185544,18.979374854877246,41.91798580949239,72.76790733754669,97.53473530942445,55.32339731767915,47.81637170043375,57,Sastra Inggris
STU_0292,73.1200242314114,58.699492533990416,100.0,66.07047572299388,85.64263500652565,78.72311108742105,63.20105734373442,74.92258878023452,84.97603891035047,76.15060262407354,38.191797296532044,47.84306310437344,86.40981873087078,69.70703123271264,62.986536497794745,41.00770772692667,5,Animasi
STU_0293,86.57298006739444,77.35051084163726,76.64838170968092,73.93762232525344,74.24928684859407,77.54452701007583,65.77757012899735,73.13599526537575,38.5835252675813,71.53337771828781,51.9059832767467,82.50895895315166,40.002658196763996,69.81739796330292,52.6974428327859,62.79198178572005,58,Statistika
STU_0294,81.39854352847256,58.774189746095495,100.0,70.64570745484808,74.12268878839514,97.51180666505705,68.37325393403228,96.67597045820202,68.23940356206855,79.52684045968569,50.35862774820908,39.95850864129851,60.26940494733193,81.81253813863354,82.43818700205321,68.23580805202026,30,Pendidikan Guru Sekolah Dasar
STU_0295,54.915814493202134,70.52833982644076,86.63659184617673,88.89093488010566,59.811540202105675,55.85744010183059,86.2786782288444,55.91551034078434,37.73991802816383,66.28608532751713,49.275033464473005,85.1382310304262,31.993730982669938,46.204373210514895,88.15283888972878,90.10385569996133,16,Manajemen Pajak
